time_s,time_days,time_years,Tout_degC,power_W,cumulative_energy_J,cumulative_energy_MWh
15811200.0,183.0,0.5013698630136987,17.742415588187946,270984.5455865781,4778502397227.424,1327.3617770076178
15897600.0,184.0,0.5041095890410959,17.738731672530246,270855.6085385586,4801909891885.63,1333.8638588571193
15984000.0,185.0,0.5068493150684932,17.735071223180856,270727.49281132995,4825306281863.945,1340.3628560733182
16070400.0,186.0,0.5095890410958904,17.731433962991343,270600.188704697,4848691637705.4375,1346.8587882515103
16156800.0,187.0,0.5123287671232877,17.727819619566624,270473.68668483186,4872066029122.266,1353.3516747561848
16243200.0,188.0,0.5150684931506849,17.72422792516361,270347.97738072637,4895429525009.897,1359.8415347249716
16329600.0,189.0,0.5178082191780822,17.720658616587574,270223.0515805651,4918782193461.025,1366.328387072507
16416000.0,190.0,0.5205479452054794,17.71711143508767,270098.90022806847,4942124101779.158,1372.8122504942105
16502400.0,191.0,0.5232876712328767,17.713586126264456,269975.51441925595,4965455316491.923,1379.2931434699785
16588800.0,192.0,0.5260273972602739,17.710082439967383,269852.8853988584,4988775903364.065,1385.771084267796
16675200.0,193.0,0.5287671232876713,17.70660013020945,269731.0045573307,5012085927410.173,1392.2460909472702
16761600.0,194.0,0.5315068493150685,17.703138955065494,269609.8634272923,5035385452907.108,1398.7181813630857
16848000.0,195.0,0.5342465753424658,17.699698676601145,269489.4536810401,5058674543406.188,1405.1873731683856
16934400.0,196.0,0.536986301369863,17.696279060769264,269369.76712692424,5081953261745.093,1411.6536838180814
17020800.0,197.0,0.5397260273972603,17.6928798773373,269250.79570680554,5105221670059.51,1418.1171305720861
17107200.0,198.0,0.5424657534246575,17.689500899803466,269132.5314931213,5128479829794.547,1424.5777304984852
17193600.0,199.0,0.5452054794520548,17.686141905315516,269014.9666860431,5151727801715.887,1431.0355004766352
17280000.0,200.0,0.547945205479452,17.682802674596505,268898.0936108777,5174965645920.714,1437.4904572001983
17366400.0,201.0,0.5506849315068493,17.67948299187126,268781.90471549414,5198193421848.413,1443.9426171801147
17452800.0,202.0,0.5534246575342465,17.676182644785488,268666.3925674921,5221411188291.038,1450.3919967475106
17539200.0,203.0,0.5561643835616439,17.67290142434655,268551.5498521292,5244619003403.565,1456.838612056546
17625600.0,204.0,0.5589041095890411,17.669639124843197,268437.3693695119,5267816924713.94,1463.2824790872057
17712000.0,205.0,0.5616438356164384,17.666395543780748,268323.8440323262,5291005009132.899,1469.7236136480276
17798400.0,206.0,0.5643835616438356,17.663170481823066,268210.9668638073,5314183312963.612,1476.1620313787812
17884800.0,207.0,0.5671232876712329,17.659963742710705,268098.73099487467,5337351891911.107,1482.5977477530853
17971200.0,208.0,0.5698630136986301,17.656775133224958,267987.1296628735,5360510801091.522,1489.0307780809785
18057600.0,209.0,0.5726027397260274,17.6536044630995,267876.1562084826,5383660095041.165,1495.4611375114348
18144000.0,210.0,0.5753424657534246,17.65045154497552,267765.80407414323,5406799827725.374,1501.888841034826
18230400.0,211.0,0.5780821917808219,17.64731619434431,267656.06680205086,5429930052547.226,1508.3139034853405
18316800.0,212.0,0.5808219178082191,17.64419822948275,267546.93803189625,5453050822356.052,1514.7363395433476
18403200.0,213.0,0.5835616438356165,17.64109747140569,267438.41149919917,5476162189455.795,1521.1561637377208
18489600.0,214.0,0.5863013698630137,17.638013743805175,267330.48103318113,5499264205613.193,1527.5733904481092
18576000.0,215.0,0.589041095890411,17.63494687300871,267223.14055530494,5522356922065.816,1533.9880339071713
18662400.0,216.0,0.5917808219178082,17.631896687914313,267116.38407700096,5545440389529.932,1540.4001082027587
18748800.0,217.0,0.5945205479452055,17.62886301994913,267010.20569821954,5568514658208.221,1546.8096272800612
18835200.0,218.0,0.5972602739726027,17.62584570301573,266904.5996055506,5591579777797.344,1553.2166049437067
18921600.0,219.0,0.6,17.62284457345526,266799.5600709341,5614635797495.368,1559.6210548598244
19008000.0,220.0,0.6027397260273972,17.619859469985606,266695.0814494962,5637682766009.051,1566.0229905580698
19094400.0,221.0,0.6054794520547945,17.61689023366251,266591.15817818785,5660720731560.967,1572.4224254336018
19180800.0,222.0,0.6082191780821918,17.613936707840494,266487.7847744173,5683749741896.52,1578.8193727490332
19267200.0,223.0,0.6109589041095891,17.610998738123413,266384.95583431947,5706769844290.817,1585.2138456363382
19353600.0,224.0,0.6136986301369863,17.608076172318132,266282.6660311346,5729781085555.405,1591.6058570987236
19440000.0,225.0,0.6164383561643836,17.605168860408543,266180.91011429904,5752783512044.888,1597.995420012469
19526400.0,226.0,0.6191780821917808,17.602276654495583,266079.6829073454,5775777169663.423,1604.3825471287287
19612800.0,227.0,0.6219178082191781,17.59939940877071,265978.9793069749,5798762103871.081,1610.7672510753002
19699200.0,228.0,0.6246575342465753,17.596536979476888,265878.7942816911,5821738359690.111,1617.1495443583642
19785600.0,229.0,0.6273972602739726,17.593689224863166,265779.1228702108,5844705981711.073,1623.529439364187
19872000.0,230.0,0.6301369863013698,17.590856005156397,265679.96018047386,5867665014098.863,1629.9069483607955
19958400.0,231.0,0.6328767123287671,17.588037182518164,265581.30138813576,5890615500598.627,1636.2820834996187
20044800.0,232.0,0.6356164383561644,17.58523262101459,265483.14173551067,5913557484541.568,1642.6548568171024
20131200.0,233.0,0.6383561643835617,17.58244218657911,265385.4765302689,5936491008850.65,1649.0252802362918
20217600.0,234.0,0.6410958904109589,17.57966574698317,265288.301144411,5959416116046.196,1655.393365568388
20304000.0,235.0,0.6438356164383562,17.57690317179733,265191.61101290653,5982332848251.393,1661.7591245142758
20390400.0,236.0,0.6465753424657534,17.574154332361648,265095.4016326577,6005241247197.681,1668.1225686660225
20476800.0,237.0,0.6493150684931507,17.57141910175222,264999.6685613277,6028141354230.061,1674.48370950835
20563200.0,238.0,0.6520547945205479,17.56869735475942,264904.40741657966,6051033210312.306,1680.842558420085
20649600.0,239.0,0.6547945205479452,17.565988967846106,264809.6138746137,6073916856032.085,1687.1991266755792
20736000.0,240.0,0.6575342465753424,17.563293819121867,264715.28366926534,6096792331605.98,1693.5534254461056
20822400.0,241.0,0.6602739726027397,17.560611788318653,264621.4125911528,6119659676884.431,1699.9054658012308
20908800.0,242.0,0.663013698630137,17.55794275675965,264527.9964865878,6142518931356.589,1706.2552587101636
20995200.0,243.0,0.6657534246575343,17.55528660732757,264435.03125646495,6165370134155.089,1712.6028150430802
21081600.0,244.0,0.6684931506849315,17.55264322444574,264342.512855601,6188213324060.73,1718.9481455724251
21168000.0,245.0,0.6712328767123288,17.55001249404667,264250.4372916334,6211048539507.091,1725.2912609741918
21254400.0,246.0,0.673972602739726,17.547394303544976,264158.8006240742,6233875818585.05,1731.6321718291806
21340800.0,247.0,0.6767123287671233,17.544788541816388,264067.5989635736,6256695199047.236,1737.9708886242322
21427200.0,248.0,0.6794520547945205,17.542195099166324,263976.8284708214,6279506718312.402,1744.3074217534452
21513600.0,249.0,0.6821917808219178,17.53961386731853,263886.4853561485,6302310413469.728,1750.6417815193688
21600000.0,250.0,0.684931506849315,17.537044739373606,263796.5658780762,6325106321283.046,1756.9739781341793
21686400.0,251.0,0.6876712328767123,17.534487609800802,263707.0663430281,6347894478194.998,1763.3040217208327
21772800.0,252.0,0.6904109589041096,17.531942374409894,263617.9831043463,6370674920331.125,1769.6319223142013
21859200.0,253.0,0.6931506849315069,17.52940893032226,263529.31256127905,6393447683503.88,1775.9576898621888
21945600.0,254.0,0.6958904109589041,17.526887175961747,263441.05115866114,6416212803216.581,1782.281334226828
22032000.0,255.0,0.6986301369863014,17.524377011023926,263353.1953858374,6438970314667.304,1788.6028651853621
22118400.0,256.0,0.7013698630136986,17.521878336460126,263265.74177610443,6461720252752.699,1794.9222924313053
22204800.0,257.0,0.7041095890410959,17.519391054451024,263178.6869057858,6484462652071.757,1801.239625575488
22291200.0,258.0,0.7068493150684931,17.51691506839286,263092.02739375003,6507197546929.497,1807.5548741470825
22377600.0,259.0,0.7095890410958904,17.514450282875472,263005.7599006415,6529924971340.615,1813.8680475946153
22464000.0,260.0,0.7123287671232876,17.511996603658957,262919.8811280635,6552644959033.056,1820.17915528696
22550400.0,261.0,0.7150684931506849,17.50955393766419,262834.3878182467,6575357543451.536,1826.4882065143156
22636800.0,262.0,0.7178082191780822,17.50712219294735,262749.27675315726,6598062757761.0205,1832.7952104891724
22723200.0,263.0,0.7205479452054795,17.50470127867636,262664.5447536726,6620760634850.115,1839.1001763472543
22809600.0,264.0,0.7232876712328767,17.502291105124783,262580.1886793674,6643451207334.423,1845.4031131484508
22896000.0,265.0,0.726027397260274,17.49989158365097,262496.205427784,6666134507559.852,1851.7040298777365
22982400.0,266.0,0.7287671232876712,17.497502626677452,262412.59193371085,6688810567605.868,1858.0029354460744
23068800.0,267.0,0.7315068493150685,17.495124147670293,262329.3451684602,6711479419288.682,1864.2998386913005
23155200.0,268.0,0.7342465753424657,17.49275606113851,262246.46213984786,6734141094164.4,1870.594748379
23241600.0,269.0,0.736986301369863,17.49039828259875,262163.9398909563,6756795623532.131,1876.8876732033698
23328000.0,270.0,0.7397260273972602,17.488050728573775,262081.77550008212,6779443038437.023,1883.1786217880622
23414400.0,271.0,0.7424657534246575,17.485713316566244,261999.96607981855,6802083369673.275,1889.4676026870209
23500800.0,272.0,0.7452054794520548,17.483385965053433,261918.50877687015,6824716647787.084,1895.7546243853012
23587200.0,273.0,0.7479452054794521,17.481068593463736,261837.40077123075,6847342903079.562,1902.0396952998783
23673600.0,274.0,0.7506849315068493,17.47876112216954,261756.63927593394,6869962165609.599,1908.322823780444
23760000.0,275.0,0.7534246575342466,17.476463472466175,261676.22153631615,6892574465196.6875,1914.604018110191
23846400.0,276.0,0.7561643835616438,17.474175566562472,261596.14482968653,6915179831423.699,1920.883286506583
23932800.0,277.0,0.7589041095890411,17.47189732756183,261516.40646466406,6937778293639.615,1927.1606371221153
24019200.0,278.0,0.7616438356164383,17.469628679457035,261437.00378099622,6960369880962.228,1933.4360780450631
24105600.0,279.0,0.7643835616438356,17.467369547107197,261357.93414875187,6982954622280.793,1939.7096173002203
24192000.0,280.0,0.7671232876712328,17.465119856231727,261279.19496811045,7005532546258.642,1945.9812628496227
24278400.0,281.0,0.7698630136986301,17.462879533395,261200.783668825,7028103681335.757,1952.2510225932658
24364800.0,282.0,0.7726027397260274,17.460648505992786,261122.69770974753,7050668055731.312,1958.5189043698088
24451200.0,283.0,0.7753424657534247,17.458426702242384,261044.93457848346,7073225697446.163,1964.7849159572675
24537600.0,284.0,0.7780821917808219,17.456214051165627,260967.49179079695,7095776634265.316,1971.049065073699
24624000.0,285.0,0.7808219178082192,17.45401048258684,260890.36689053933,7118320893760.351,1977.311359377875
24710400.0,286.0,0.7835616438356164,17.45181592710786,260813.55744877507,7140858503291.809,1983.5718064699468
24796800.0,287.0,0.7863013698630137,17.449630316106248,260737.06106371866,7163389490011.548,1989.8304138920967
24883200.0,288.0,0.7890410958904109,17.44745358172125,260660.8753602437,7185913880865.063,1996.0871891291843
24969600.0,289.0,0.7917808219178082,17.445285656842024,260584.99798947087,7208431702593.771,2002.3421396093809
25056000.0,290.0,0.7945205479452054,17.44312647509646,260509.42662837607,7230942981737.263,2008.5952727047952
25142400.0,291.0,0.7972602739726027,17.440975970844374,260434.1589795531,7253447744635.525,2014.8465957320905
25228800.0,292.0,0.8,17.438834079160102,260359.19277060358,7275946017431.132,2021.096115953092
25315200.0,293.0,0.8027397260273973,17.4367007358293,260284.52575402556,7298437826071.3955,2027.3438405753877
25401600.0,294.0,0.8054794520547945,17.434575877332126,260210.1557066244,7320923196310.495,2033.5897767529152
25488000.0,295.0,0.8082191780821918,17.432459440840134,260136.08042940468,7343402153711.571,2039.8339315865476
25574400.0,296.0,0.810958904109589,17.43035136420011,260062.29774700385,7365874723648.792,2046.0763121246644
25660800.0,297.0,0.8136986301369863,17.42825158593089,259988.8055075812,7388340931309.39,2052.3169253637193
25747200.0,298.0,0.8164383561643835,17.426160045207446,259915.60158226063,7410800801695.671,2058.5557782487977
25833600.0,299.0,0.8191780821917808,17.42407668185562,259842.6838649467,7433254359626.99,2064.792877674164
25920000.0,300.0,0.821917808219178,17.42200143634287,259770.0502720005,7455701629741.706,2071.0282304838074
26006400.0,301.0,0.8246575342465754,17.4199342497666,259697.69874183106,7478142636499.104,2077.2618434719734
26092800.0,302.0,0.8273972602739726,17.41787506384921,259625.6272347223,7500577404181.291,2083.4937233836918
26179200.0,303.0,0.8301369863013699,17.415823820928033,259553.83373248114,7523005956895.074,2089.723876915298
26265600.0,304.0,0.8328767123287671,17.413780463943763,259482.3162380317,7545428318573.801,2095.952310714945
26352000.0,305.0,0.8356164383561644,17.411744936435593,259411.07277524573,7567844512979.175,2102.1790313831043
26438400.0,306.0,0.8383561643835616,17.409717182532045,259340.10138862158,7590254563703.054,2108.4040454730703
26524800.0,307.0,0.8410958904109589,17.407697146946575,259269.4001431301,7612658494169.226,2114.6273594914514
26611200.0,308.0,0.8438356164383561,17.405684774960434,259198.9671236152,7635056327635.149,2120.8489798986525
26697600.0,309.0,0.8465753424657534,17.4036800124229,259128.8004348015,7657448087193.673,2127.0689131093536
26784000.0,310.0,0.8493150684931506,17.401682805741004,259058.89820093513,7679833795774.736,2133.2871654929822
26870400.0,311.0,0.852054794520548,17.399693101873822,258989.2585655838,7702213476147.05,2139.5037433741804
26956800.0,312.0,0.8547945205479452,17.397710848319257,258919.879691174,7724587150919.742,2145.718653033262
27043200.0,313.0,0.8575342465753425,17.39573599311525,258850.7597590337,7746954842543.991,2151.9319007066642
27129600.0,314.0,0.8602739726027397,17.393768484827064,258781.89696894723,7769316573314.64,2158.1434925874
27216000.0,315.0,0.863013698630137,17.391808272537812,258713.28953882342,7791672365371.775,2164.353434825493
27302400.0,316.0,0.8657534246575342,17.389855305850983,258644.93570478438,7814022240702.299,2170.5617335284164
27388800.0,317.0,0.8684931506849315,17.387909534872307,258576.83372053073,7836366221141.473,2176.76839476152
27475200.0,318.0,0.8712328767123287,17.385970910213732,258508.98185748063,7858704328374.442,2182.973424548456
27561600.0,319.0,0.873972602739726,17.38403938297735,258441.3784042072,7881036583937.747,2189.1768288715966
27648000.0,320.0,0.8767123287671232,17.382114904754236,258374.02166639824,7903363009220.797,2195.3786136724434
27734400.0,321.0,0.8794520547945206,17.380197427617485,258306.90996661197,7925683625467.343,2201.5787848520395
27820800.0,322.0,0.8821917808219178,17.378286904115562,258240.0416440447,7947998453776.923,2207.7773482713674
27907200.0,323.0,0.8849315068493151,17.376383287265764,258173.41505430173,7970307515106.291,2213.9743097517476
27993600.0,324.0,0.8876712328767123,17.374486530549166,258107.02856922083,7992610830270.827,2220.16967507523
28080000.0,325.0,0.8904109589041096,17.372596587900425,258040.88057651487,8014908419945.923,2226.3634499849786
28166400.0,326.0,0.8931506849315068,17.37071341371068,257974.96947987375,8037200304668.358,2232.555640185655
28252800.0,327.0,0.8958904109589041,17.36883696281168,257909.29369840884,8059486504837.66,2238.7462513437945
28339200.0,328.0,0.8986301369863013,17.36696719047644,257843.85166667541,8081767040717.432,2244.9352890881755
28425600.0,329.0,0.9013698630136986,17.365104052413113,257778.64183445895,8104041932436.681,2251.122759010189
28512000.0,330.0,0.9041095890410958,17.363247504757773,257713.66266652205,8126311199991.123,2257.3086666642007
28598400.0,331.0,0.9068493150684932,17.361397504066534,257648.9126423287,8148574863244.466,2263.4930175679074
28684800.0,332.0,0.9095890410958904,17.359554007317364,257584.39025610773,8170832941929.679,2269.6758172026884
28771200.0,333.0,0.9123287671232877,17.35771697190014,257520.09401650485,8193085455650.256,2275.8570710139597
28857600.0,334.0,0.915068493150685,17.35588635560754,257456.02244626396,8215332423881.447,2282.036784411513
28944000.0,335.0,0.9178082191780822,17.354062116639142,257392.17408236995,8237573865971.484,2288.214962769857
29030400.0,336.0,0.9205479452054794,17.352244213590645,257328.54747567256,8259809801142.792,2294.3916114285535
29116800.0,337.0,0.9232876712328767,17.350432605446677,257265.1411906337,8282040248493.177,2300.566735692549
29203200.0,338.0,0.9260273972602739,17.34862725158465,257201.9538054627,8304265226997.008,2306.740340832502
29289600.0,339.0,0.9287671232876712,17.34682811176039,257138.9839116137,8326484755506.386,2312.912432085107
29376000.0,340.0,0.9315068493150684,17.345035146107637,257076.2301137673,8348698852752.282,2319.0830146534117
29462400.0,341.0,0.9342465753424658,17.343248315133888,257013.69102968607,8370907537345.68,2325.252093707133
29548800.0,342.0,0.936986301369863,17.341467579716912,256951.36529009193,8393110827778.694,2331.4196743829707
29635200.0,343.0,0.9397260273972603,17.339692901096086,256889.25153836302,8415308742425.684,2337.585761784912
29721600.0,344.0,0.9424657534246575,17.337924240869302,256827.3484304256,8437501299544.335,2343.7503609845376
29808000.0,345.0,0.9452054794520548,17.336161560994057,256765.654634792,8459688517276.752,2349.91347702132
29894400.0,346.0,0.947945205479452,17.334404823773866,256704.16883208533,8481870413650.521,2356.0751149029225
29980800.0,347.0,0.9506849315068493,17.332653991863737,256642.8897152308,8504047006579.766,2362.2352796054906
30067200.0,348.0,0.9534246575342465,17.330909028255427,256581.81598893992,8526218313866.186,2368.3939760739404
30153600.0,349.0,0.9561643835616438,17.329169896284107,256520.94636994373,8548384353200.089,2374.551209222247
30240000.0,350.0,0.958904109589041,17.327436559616135,256460.27958656472,8570545142161.41,2380.706983933725
30326400.0,351.0,0.9616438356164384,17.32570898224925,256399.81437872373,8592700698220.711,2386.8613050613085
30412800.0,352.0,0.9643835616438357,17.323987128506555,256339.54949772943,8614851038740.174,2393.014177427826
30499200.0,353.0,0.9671232876712329,17.322270963036004,256279.48370626016,8636996180974.586,2399.165605826274
30585600.0,354.0,0.9698630136986301,17.320560450801022,256219.61577803578,8659136142072.308,2405.3155950200853
30672000.0,355.0,0.9726027397260274,17.318855557082188,256159.94449787657,8681270939076.227,2411.4641497433963
30758400.0,356.0,0.9753424657534246,17.31715624746957,256100.46866143492,8703400588924.709,2417.611274701308
30844800.0,357.0,0.9780821917808219,17.315462487862437,256041.1870751853,8725525108452.531,2423.7569745701476
30931200.0,358.0,0.9808219178082191,17.313774244462454,255982.0985561859,8747644514391.807,2429.901253997724
31017600.0,359.0,0.9835616438356164,17.312091483772996,255923.20193205486,8769758823372.898,2436.044117603583
31104000.0,360.0,0.9863013698630136,17.310414172591596,255864.49604070585,8791868051925.321,2442.185569979256
31190400.0,361.0,0.989041095890411,17.308742278013646,255805.97973047761,8813972216478.637,2448.3256156885104
31276800.0,362.0,0.9917808219178083,17.307075767418613,255747.65185965147,8836071333363.33,2454.464259267592
31363200.0,363.0,0.9945205479452055,17.305414608477165,255689.51129670074,8858165418811.684,2460.6015052254675
31449600.0,364.0,0.9972602739726028,17.303758769142632,255631.55691999214,8880254488958.645,2466.737358044068
31536000.0,365.0,1.0,17.302108217647124,255573.78761764933,8902338559842.67,2472.8718221785193
